STATEFIPS,STATE,zipcode,agi_stub,N02650,A02650
36,NY,10011,4,3120,275620
36,NY,10011,5,6520,936338
36,NY,10011,6,6580,5827082
36,NY,10012,1,2790,34047
36,NY,10012,2,2090,81204
36,NY,10012,3,1880,119041
36,NY,10012,4,1410,124388
36,NY,10012,5,2360,338622
36,NY,10012,6,2250,2023578
36,NY,10013,1,5130,56747
36,NY,10013,2,2220,83397
36,NY,10013,3,1470,92896
36,NY,10013,4,1030,90064
36,NY,10013,5,1880,271835
36,NY,10013,6,3330,4340087
36,NY,10014,1,3320,40834
36,NY,10014,2,2620,102651
36,NY,10014,3,2560,163103
36,NY,10014,4,2090,185021
36,NY,10014,5,4270,611159
36,NY,10014,6,4090,3827394
36,NY,10016,1,5450,65890
36,NY,10016,2,5070,198730
36,NY,10016,3,5140,324622
36,NY,10016,4,3530,309869
36,NY,10016,5,6350,903227
36,NY,10016,6,5430,7012518
36,NY,10017,1,2020,23990
36,NY,10017,2,1580,61389
36,NY,10017,3,1640,105526
36,NY,10017,4,1300,114397
36,NY,10017,5,2430,346828
36,NY,10017,6,2900,3474795
36,NY,10018,1,1580,18880
36,NY,10018,2,1130,42563
36,NY,10018,3,780,48899
36,NY,10018,4,570,50032
36,NY,10018,5,1060,153021
36,NY,10018,6,1110,2259723
36,NY,10019,1,5230,65017
36,NY,10019,2,3990,153201
36,NY,10019,3,3390,214060
36,NY,10019,4,2500,220787
36,NY,10019,5,4880,693937
36,NY,10019,6,4210,4761823
36,NY,10021,1,3930,44062
36,NY,10021,2,3100,121162
36,NY,10021,3,3290,208644
36,NY,10021,4,2450,216578
36,NY,10021,5,4680,669645
36,NY,10021,6,6410,10617087
36,NY,10022,1,3060,35977
36,NY,10022,2,2340,92204
36,NY,10022,3,2450,156449
36,NY,10022,4,1980,175408
36,NY,10022,5,4270,618546
36,NY,10022,6,5680,9250161
36,NY,10023,1,6500,76093
36,NY,10023,2,4240,164679
36,NY,10023,3,3960,252325
36,NY,10023,4,3350,295548
36,NY,10023,5,7160,1035456
36,NY,10023,6,8690,9037754
36,NY,10024,1,6440,73796
36,NY,10024,2,4110,159761
36,NY,10024,3,3770,239994
36,NY,10024,4,2920,258713
36,NY,10024,5,5830,844877
36,NY,10024,6,7750,7740657
36,NY,10025,1,13780,163263
36,NY,10025,2,8540,324468
36,NY,10025,3,6200,389442
36,NY,10025,4,4080,359751
36,NY,10025,5,7150,1024977
36,NY,10025,6,6450,3922895
36,NY,10026,1,7720,93841
36,NY,10026,2,4180,155094
36,NY,10026,3,2260,139740
36,NY,10026,4,1280,111942
36,NY,10026,5,1490,204444
36,NY,10026,6,730,303549
36,NY,10027,1,12520,153244
36,NY,10027,2,6490,238457
36,NY,10027,3,3150,194009
36,NY,10027,4,1600,139556
36,NY,10027,5,2020,279752
36,NY,10027,6,1000,412636
36,NY,10028,1,4540,51724
36,NY,10028,2,3390,132122
36,NY,10028,3,3800,241139
36,NY,10028,4,2800,245550
36,NY,10028,5,4950,703974
36,NY,10028,6,5890,7718422
36,NY,10029,1,17650,219023
36,NY,10029,2,9050,331724
36,NY,10029,3,3940,240265
36,NY,10029,4,1550,133732
36,NY,10029,5,1430,192280
36,NY,10029,6,680,619657
36,NY,10030,1,6940,85621
36,NY,10030,2,3560,129244
36,NY,10030,3,1510,91945
36,NY,10030,4,590,50557
36,NY,10030,5,500,66735
36,NY,10030,6,140,54054
36,NY,10031,1,15460,192718
36,NY,10031,2,7580,277407
36,NY,10031,3,3170,193211
36,NY,10031,4,1260,108699
36,NY,10031,5,1020,134458
36,NY,10031,6,250,108452
36,NY,10032,1,18280,227983
36,NY,10032,2,7600,276646
36,NY,10032,3,3160,192471
36,NY,10032,4,1200,103555
36,NY,10032,5,1080,140859
36,NY,10032,6,220,72811
36,NY,10033,1,14520,176857
36,NY,10033,2,6360,231954
36,NY,10033,3,2830,173723
36,NY,10033,4,1370,119037
36,NY,10033,5,1570,214260
36,NY,10033,6,460,169411
36,NY,10034,1,10570,130656
36,NY,10034,2,4830,177824
36,NY,10034,3,2460,151360
36,NY,10034,4,1150,98780
36,NY,10034,5,1110,150056
36,NY,10034,6,220,65871
36,NY,10035,1,8020,100855
36,NY,10035,2,3820,140448
36,NY,10035,3,1720,104016
36,NY,10035,4,770,66398
36,NY,10035,5,810,109116
36,NY,10035,6,220,88725
36,NY,10036,1,4760,57327
36,NY,10036,2,3320,125717
36,NY,10036,3,2590,163515
36,NY,10036,4,1840,160516
36,NY,10036,5,3050,429367
36,NY,10036,6,2420,2793192
36,NY,10037,1,4150,52431
36,NY,10037,2,2800,103951
36,NY,10037,3,1710,105442
36,NY,10037,4,890,76674
36,NY,10037,5,650,82777
36,NY,10037,6,80,28548
36,NY,10038,1,3860,44591
36,NY,10038,2,2260,86390
36,NY,10038,3,1640,102283
36,NY,10038,4,1140,100143
36,NY,10038,5,1980,280943
36,NY,10038,6,1420,832100
36,NY,10039,1,7120,90299
36,NY,10039,2,3430,125508
36,NY,10039,3,1580,96287
36,NY,10039,4,640,55278
36,NY,10039,5,530,70117
36,NY,10039,6,100,35710
36,NY,10040,1,11200,139758
36,NY,10040,2,5430,198579
36,NY,10040,3,2530,155367
36,NY,10040,4,1150,99919
36,NY,10040,5,1080,145078
36,NY,10040,6,280,81585
36,NY,10044,1,1220,13991
36,NY,10044,2,790,30559
36,NY,10044,3,630,39359
36,NY,10044,4,430,37504
36,NY,10044,5,770,107858
36,NY,10044,6,320,122292
36,NY,10065,1,2620,31409
36,NY,10065,2,2200,86822
36,NY,10065,3,2110,132818
36,NY,10065,4,1580,139558
36,NY,10065,5,3100,444240
36,NY,10065,6,4060,6225267
36,NY,10069,1,340,3542
36,NY,10069,2,220,8571
36,NY,10069,3,250,16049
36,NY,10069,4,170,14818
36,NY,10069,5,550,81902
36,NY,10069,6,1130,1151436
36,NY,10075,1,2530,28220
36,NY,10075,2,1900,75045
36,NY,10075,3,2060,130513
36,NY,10075,4,1600,140835
36,NY,10075,5,2810,396988
36,NY,10075,6,3430,5140473
36,NY,10128,1,6370,73875
36,NY,10128,2,5110,197927
36,NY,10128,3,4960,312821
36,NY,10128,4,3400,299119
36,NY,10128,5,5900,842149
36,NY,10128,6,6770,9246768
36,NY,10162,1,90,908
36,NY,10162,2,60,2079
36,NY,10162,3,50,3495
36,NY,10162,4,60,5520
36,NY,10162,5,180,26925
36,NY,10162,6,260,141726
36,NY,10280,1,590,7131
36,NY,10280,2,390,15147
36,NY,10280,3,460,29455
36,NY,10280,4,420,36706
36,NY,10280,5,1200,174965
36,NY,10280,6,1100,530948
36,NY,10282,1,280,2969
36,NY,10282,2,150,5801
36,NY,10282,3,170,10386
36,NY,10282,4,150,13139
36,NY,10282,5,450,67182
36,NY,10282,6,1200,880203
36,NY,10301,1,6420,77762
36,NY,10301,2,3830,142580
36,NY,10301,3,2470,152844
36,NY,10301,4,1650,143017
36,NY,10301,5,2170,295836
36,NY,10301,6,700,291885
36,NY,10302,1,3370,40093
36,NY,10302,2,1700,61878
36,NY,10302,3,1000,61919
36,NY,10302,4,710,62276
36,NY,10302,5,830,110188
36,NY,10302,6,100,28684
36,NY,10303,1,5330,64761
36,NY,10303,2,2780,101665
36,NY,10303,3,1530,94170
36,NY,10303,4,970,84283
36,NY,10303,5,1020,131289
36,NY,10303,6,70,19716
36,NY,10304,1,8300,100243
36,NY,10304,2,4150,151211
36,NY,10304,3,2310,143028
36,NY,10304,4,1480,129410
36,NY,10304,5,1980,272064
36,NY,10304,6,730,422351
36,NY,10305,1,6720,79912
36,NY,10305,2,3990,147557
36,NY,10305,3,2780,173823
36,NY,10305,4,2040,178618
36,NY,10305,5,2710,362473
36,NY,10305,6,480,160664
36,NY,10306,1,8370,97473
36,NY,10306,2,5060,189581
36,NY,10306,3,3840,240341
36,NY,10306,4,2920,254968
36,NY,10306,5,4780,654177
36,NY,10306,6,1000,326916
36,NY,10307,1,1900,21337
36,NY,10307,2,1010,37999
36,NY,10307,3,810,50762
36,NY,10307,4,720,63356
36,NY,10307,5,1370,190144
36,NY,10307,6,410,169932
36,NY,10308,1,3910,44046
36,NY,10308,2,2400,90425
36,NY,10308,3,1940,122141
36,NY,10308,4,1690,147820
36,NY,10308,5,2860,392715
36,NY,10308,6,500,145951
36,NY,10309,1,4180,47922
36,NY,10309,2,2600,97835
36,NY,10309,3,2030,127208
36,NY,10309,4,1780,156388
36,NY,10309,5,3220,448417
36,NY,10309,6,820,267719
36,NY,10310,1,4330,50646
36,NY,10310,2,2320,85149
36,NY,10310,3,1410,87380
36,NY,10310,4,1040,91199
36,NY,10310,5,1570,215848
36,NY,10310,6,320,101990
36,NY,10312,1,8160,92074
36,NY,10312,2,4970,186187
36,NY,10312,3,4140,260273
36,NY,10312,4,3630,318487
36,NY,10312,5,6200,849189
36,NY,10312,6,1340,461054
36,NY,10314,1,12830,153220
36,NY,10314,2,7860,293867
36,NY,10314,3,5870,367922
36,NY,10314,4,4660,408364
36,NY,10314,5,7050,960636
36,NY,10314,6,1350,435141
36,NY,10451,1,12520,156757
36,NY,10451,2,6140,221390
36,NY,10451,3,2270,136772
36,NY,10451,4,860,73362
36,NY,10451,5,450,56015
36,NY,10451,6,30,8670
36,NY,10452,1,22630,285454
36,NY,10452,2,8870,317468
36,NY,10452,3,2760,164821
36,NY,10452,4,740,63044
36,NY,10452,5,350,45147
36,NY,10452,6,0,0
36,NY,10453,1,24570,306960
36,NY,10453,2,8870,316868
36,NY,10453,3,2490,147777
36,NY,10453,4,770,65974
36,NY,10453,5,370,47861
36,NY,10453,6,0,0
36,NY,10454,1,9920,119471
36,NY,10454,2,3810,134900
36,NY,10454,3,1010,59782
36,NY,10454,4,290,24557
36,NY,10454,5,190,28827
36,NY,10454,6,0,0
36,NY,10455,1,10570,132454
36,NY,10455,2,4620,165500
36,NY,10455,3,1360,80995
36,NY,10455,4,360,30549
36,NY,10455,5,180,25231
36,NY,10455,6,0,0
36,NY,10456,1,25540,321014
36,NY,10456,2,9570,338748
36,NY,10456,3,2580,154123
36,NY,10456,4,760,65055
36,NY,10456,5,350,46788
36,NY,10456,6,0,0
36,NY,10457,1,21100,261606
36,NY,10457,2,7480,266544
36,NY,10457,3,2170,129484
36,NY,10457,4,670,57648
36,NY,10457,5,330,39829
36,NY,10457,6,20,9549
36,NY,10458,1,20620,256449
36,NY,10458,2,8210,294289
36,NY,10458,3,2680,160763
36,NY,10458,4,970,83714
36,NY,10458,5,500,62074
36,NY,10458,6,30,8831
36,NY,10459,1,12820,161441
36,NY,10459,2,5470,194689
36,NY,10459,3,1780,106660
36,NY,10459,4,520,44415
36,NY,10459,5,270,34903
36,NY,10459,6,0,0
36,NY,10460,1,15590,194655
36,NY,10460,2,6080,217446
36,NY,10460,3,1990,119622
36,NY,10460,4,670,56532
36,NY,10460,5,370,46987
36,NY,10460,6,0,0
36,NY,10461,1,8910,112578
36,NY,10461,2,6170,230546
36,NY,10461,3,3800,233164
36,NY,10461,4,2160,187380
36,NY,10461,5,2060,269105
36,NY,10461,6,240,72986
36,NY,10462,1,16520,210804
36,NY,10462,2,11190,419872
36,NY,10462,3,6050,369472
36,NY,10462,4,2680,230735
36,NY,10462,5,1810,227675
36,NY,10462,6,120,36453
36,NY,10463,1,13080,160406
36,NY,10463,2,7660,284853
36,NY,10463,3,4770,295017
36,NY,10463,4,2800,243394
36,NY,10463,5,3750,510027
36,NY,10463,6,1160,510190
36,NY,10464,1,590,6583
36,NY,10464,2,430,16392
36,NY,10464,3,350,22018
36,NY,10464,4,230,20169
36,NY,10464,5,420,57228
36,NY,10464,6,120,42991
36,NY,10465,1,6460,79492
36,NY,10465,2,4410,165289
36,NY,10465,3,3180,196136
36,NY,10465,4,2140,186164
36,NY,10465,5,2700,361061
36,NY,10465,6,360,101942
36,NY,10466,1,15300,192329
36,NY,10466,2,8910,324018
36,NY,10466,3,3980,242438
36,NY,10466,4,1880,162482
36,NY,10466,5,1490,188944
36,NY,10466,6,80,19545
36,NY,10467,1,22740,285077
36,NY,10467,2,11880,433779
36,NY,10467,3,5040,305570
36,NY,10467,4,1960,168588
36,NY,10467,5,1260,159791
36,NY,10467,6,50,16059
36,NY,10468,1,21850,273759
36,NY,10468,2,8530,307600
36,NY,10468,3,3030,182611
36,NY,10468,4,1150,98247
36,NY,10468,5,640,80673
36,NY,10468,6,40,9663
36,NY,10469,1,13590,171146
36,NY,10469,2,8240,302917
36,NY,10469,3,4410,271550
36,NY,10469,4,2370,205650
36,NY,10469,5,2200,287575
36,NY,10469,6,220,74473
36,NY,10470,1,2910,36167
36,NY,10470,2,1910,70662
36,NY,10470,3,1120,68539
36,NY,10470,4,660,57594
36,NY,10470,5,710,93314
36,NY,10470,6,80,21953
36,NY,10471,1,2460,28708
36,NY,10471,2,1650,63194
36,NY,10471,3,1680,105952
36,NY,10471,4,1220,106608
36,NY,10471,5,1880,259331
36,NY,10471,6,910,610004
36,NY,10472,1,16360,201237
36,NY,10472,2,7100,254852
36,NY,10472,3,2430,146163
36,NY,10472,4,880,74883
36,NY,10472,5,550,69455
36,NY,10472,6,40,10929
36,NY,10473,1,13200,166063
36,NY,10473,2,7500,275238
36,NY,10473,3,3520,215430
36,NY,10473,4,1750,150602
36,NY,10473,5,1280,163947
36,NY,10473,6,70,18238
36,NY,10474,1,2930,36134
36,NY,10474,2,1280,45709
36,NY,10474,3,340,20334
36,NY,10474,4,90,7869
36,NY,10474,5,50,12316
36,NY,10474,6,0,0
36,NY,10475,1,7380,92008
36,NY,10475,2,6480,244231
36,NY,10475,3,4490,275848
36,NY,10475,4,2240,192687
36,NY,10475,5,1370,169421
36,NY,10475,6,60,17185
36,NY,10501,1,180,1805
36,NY,10501,2,80,3025
36,NY,10501,3,70,4381
36,NY,10501,4,50,4877
36,NY,10501,5,150,21493
36,NY,10501,6,120,62581
36,NY,10502,1,760,7208
36,NY,10502,2,320,12427
36,NY,10502,3,280,17644
36,NY,10502,4,250,21405
36,NY,10502,5,660,97324
36,NY,10502,6,640,270658
36,NY,10504,1,1080,9167
36,NY,10504,2,380,14353
36,NY,10504,3,320,20452
36,NY,10504,4,270,24238
36,NY,10504,5,830,125643
36,NY,10504,6,2480,2080722
36,NY,10505,1,180,1995
36,NY,10505,2,90,3293
36,NY,10505,3,50,2894
36,NY,10505,4,40,3098
36,NY,10505,5,110,16748
36,NY,10505,6,100,35771
36,NY,10506,1,760,7155
36,NY,10506,2,260,9796
36,NY,10506,3,210,13366
36,NY,10506,4,150,13640
36,NY,10506,5,460,69914
36,NY,10506,6,990,927973
36,NY,10507,1,860,9961
36,NY,10507,2,460,17260
36,NY,10507,3,330,20924
36,NY,10507,4,220,19578
36,NY,10507,5,410,56877
36,NY,10507,6,310,327677
36,NY,10509,1,3060,33427
36,NY,10509,2,1700,64059
36,NY,10509,3,1230,77107
36,NY,10509,4,1020,90066
36,NY,10509,5,1990,280481
36,NY,10509,6,710,259447
36,NY,10510,1,1210,11380
36,NY,10510,2,460,17480
36,NY,10510,3,390,24919
36,NY,10510,4,310,27320
36,NY,10510,5,1040,153451
36,NY,10510,6,1460,1052044
36,NY,10511,1,350,3947
36,NY,10511,2,230,8701
36,NY,10511,3,160,9834
36,NY,10511,4,130,11312
36,NY,10511,5,210,29251
36,NY,10511,6,50,14782
36,NY,10512,1,3560,41034
36,NY,10512,2,2230,84220
36,NY,10512,3,1710,107321
36,NY,10512,4,1420,125137
36,NY,10512,5,2690,371952
36,NY,10512,6,720,281888
36,NY,10514,1,1350,11330
36,NY,10514,2,390,14702
36,NY,10514,3,290,18662
36,NY,10514,4,270,24577
36,NY,10514,5,890,134595
36,NY,10514,6,2290,2194897
36,NY,10516,1,800,9196
36,NY,10516,2,430,16433
36,NY,10516,3,350,22230
36,NY,10516,4,310,27485
36,NY,10516,5,610,85590
36,NY,10516,6,280,120547
36,NY,10518,1,230,2301
36,NY,10518,2,90,3363
36,NY,10518,3,60,3705
36,NY,10518,4,70,5906
36,NY,10518,5,130,19370
36,NY,10518,6,160,73043
36,NY,10520,1,1690,18206
36,NY,10520,2,920,35565
36,NY,10520,3,800,49996
36,NY,10520,4,600,52422
36,NY,10520,5,1360,196609
36,NY,10520,6,980,454018
36,NY,10522,1,1300,14114
36,NY,10522,2,830,31758
36,NY,10522,3,690,43762
36,NY,10522,4,530,46504
36,NY,10522,5,1050,150425
36,NY,10522,6,810,395559
36,NY,10523,1,1670,20329
36,NY,10523,2,1030,38238
36,NY,10523,3,690,42676
36,NY,10523,4,490,43118
36,NY,10523,5,750,102793
36,NY,10523,6,200,81562
36,NY,10524,1,520,5676
36,NY,10524,2,290,10905
36,NY,10524,3,250,15866
36,NY,10524,4,210,18543
36,NY,10524,5,510,72341
36,NY,10524,6,270,216316
36,NY,10526,1,320,3119
36,NY,10526,2,150,5653
36,NY,10526,3,110,6731
36,NY,10526,4,80,7229
36,NY,10526,5,190,27031
36,NY,10526,6,190,99238
36,NY,10527,1,90,878
36,NY,10527,2,50,1818
36,NY,10527,3,40,2837
36,NY,10527,4,40,3186
36,NY,10527,5,110,16190
36,NY,10527,6,90,36122
36,NY,10528,1,1580,17445
36,NY,10528,2,920,35001
36,NY,10528,3,760,47340
36,NY,10528,4,560,48923
36,NY,10528,5,930,132237
36,NY,10528,6,1000,1057654
36,NY,10530,1,1520,17966
36,NY,10530,2,1040,39924
36,NY,10530,3,1090,68932
36,NY,10530,4,890,78175
36,NY,10530,5,1670,236116
36,NY,10530,6,880,478957
36,NY,10532,1,670,7287
36,NY,10532,2,420,15797
36,NY,10532,3,350,22068
36,NY,10532,4,270,23536
36,NY,10532,5,670,95984
36,NY,10532,6,250,76156
36,NY,10533,1,930,9078
36,NY,10533,2,440,16641
36,NY,10533,3,410,26241
36,NY,10533,4,350,31277
36,NY,10533,5,750,109129
36,NY,10533,6,950,657219
36,NY,10535,1,120,1442
36,NY,10535,2,90,3206
36,NY,10535,3,50,3210
36,NY,10535,4,40,3659
36,NY,10535,5,70,11529
36,NY,10535,6,0,0
36,NY,10536,1,1440,13716
36,NY,10536,2,590,22252
36,NY,10536,3,490,30944
36,NY,10536,4,370,33505
36,NY,10536,5,1000,148354
36,NY,10536,6,1390,1129082
36,NY,10537,1,370,4297
36,NY,10537,2,250,9364
36,NY,10537,3,180,11244
36,NY,10537,4,140,12545
36,NY,10537,5,210,28415
36,NY,10537,6,30,6752
36,NY,10538,1,1920,18178
36,NY,10538,2,800,31188
36,NY,10538,3,730,45806
36,NY,10538,4,560,49650
36,NY,10538,5,1300,192873
36,NY,10538,6,2750,2600173
36,NY,10541,1,3640,38683
36,NY,10541,2,1980,73907
36,NY,10541,3,1560,98316
36,NY,10541,4,1370,121262
36,NY,10541,5,2880,406474
36,NY,10541,6,900,297924
36,NY,10543,1,2970,33897
36,NY,10543,2,1590,59060
36,NY,10543,3,1170,73283
36,NY,10543,4,840,73650
36,NY,10543,5,1630,230869
36,NY,10543,6,1400,948035
36,NY,10546,1,170,1585
36,NY,10546,2,70,2728
36,NY,10546,3,70,4385
36,NY,10546,4,60,5217
36,NY,10546,5,150,21432
36,NY,10546,6,190,117601
36,NY,10547,1,1050,11720
36,NY,10547,2,670,24865
36,NY,10547,3,480,29958
36,NY,10547,4,360,31988
36,NY,10547,5,770,107690
36,NY,10547,6,210,64793
36,NY,10548,1,470,4782
36,NY,10548,2,260,9910
36,NY,10548,3,210,13348
36,NY,10548,4,180,15676
36,NY,10548,5,350,49096
36,NY,10548,6,100,31415
36,NY,10549,1,2830,31894
36,NY,10549,2,1430,52741
36,NY,10549,3,850,53573
36,NY,10549,4,610,53579
36,NY,10549,5,1190,172631
36,NY,10549,6,1330,1312457
36,NY,10550,1,8790,111368
36,NY,10550,2,5260,190534
36,NY,10550,3,2280,139585
36,NY,10550,4,1080,92995
36,NY,10550,5,810,103129
36,NY,10550,6,50,12403
36,NY,10552,1,3080,38422
36,NY,10552,2,2380,89606
36,NY,10552,3,1860,116344
36,NY,10552,4,1180,103087
36,NY,10552,5,1600,218651
36,NY,10552,6,580,214828
36,NY,10553,1,2210,27781
36,NY,10553,2,1520,56226
36,NY,10553,3,850,52219
36,NY,10553,4,460,40132
36,NY,10553,5,550,70545
36,NY,10553,6,80,20603
36,NY,10560,1,560,5801
36,NY,10560,2,330,12050
36,NY,10560,3,230,13987
36,NY,10560,4,170,15008
36,NY,10560,5,470,67636
36,NY,10560,6,420,306182
36,NY,10562,1,5690,70525
36,NY,10562,2,3220,118910
36,NY,10562,3,2100,131414
36,NY,10562,4,1390,122409
36,NY,10562,5,2530,354563
36,NY,10562,6,1100,446632
36,NY,10566,1,4800,60658
36,NY,10566,2,2810,102302
36,NY,10566,3,1670,103696
36,NY,10566,4,1080,94212
36,NY,10566,5,1500,203284
36,NY,10566,6,260,86040
36,NY,10567,1,2660,28334
36,NY,10567,2,1400,52367
36,NY,10567,3,1130,70750
36,NY,10567,4,920,81636
36,NY,10567,5,2300,325559
36,NY,10567,6,1120,403900
36,NY,10570,1,1570,15539
36,NY,10570,2,770,29519
36,NY,10570,3,600,38113
36,NY,10570,4,480,42149
36,NY,10570,5,1220,179588
36,NY,10570,6,1300,675957
36,NY,10573,1,7490,91772
36,NY,10573,2,4310,158586
36,NY,10573,3,2210,137404
36,NY,10573,4,1230,107935
36,NY,10573,5,1980,281547
36,NY,10573,6,1580,914350
36,NY,10576,1,590,5699
36,NY,10576,2,240,8836
36,NY,10576,3,190,12476
36,NY,10576,4,170,15472
36,NY,10576,5,480,73047
36,NY,10576,6,780,602412
36,NY,10577,1,400,3408
36,NY,10577,2,150,5791
36,NY,10577,3,120,7528
36,NY,10577,4,90,8059
36,NY,10577,5,200,29171
36,NY,10577,6,560,977271
36,NY,10578,1,120,1167
36,NY,10578,2,70,2636
36,NY,10578,3,70,4456
36,NY,10578,4,40,3648
36,NY,10578,5,110,15422
36,NY,10578,6,40,11970
36,NY,10579,1,1150,12739
36,NY,10579,2,660,25066
36,NY,10579,3,590,36797
36,NY,10579,4,490,42823
36,NY,10579,5,1070,150875
36,NY,10579,6,380,129225
36,NY,10580,1,2040,18335
36,NY,10580,2,830,31818
36,NY,10580,3,650,40915
36,NY,10580,4,480,42962
36,NY,10580,5,1230,180434
36,NY,10580,6,2830,3639285
36,NY,10583,1,4500,40899
36,NY,10583,2,1760,67141
36,NY,10583,3,1730,110301
36,NY,10583,4,1320,116191
36,NY,10583,5,3370,496443
36,NY,10583,6,6170,6725960
36,NY,10588,1,380,4554
36,NY,10588,2,230,8893
36,NY,10588,3,190,12166
36,NY,10588,4,120,10721
36,NY,10588,5,290,40766
36,NY,10588,6,90,27954
36,NY,10589,1,910,9564
36,NY,10589,2,600,22833
36,NY,10589,3,610,38245
36,NY,10589,4,570,49817
36,NY,10589,5,1210,171305
36,NY,10589,6,620,266141
36,NY,10590,1,810,7985
36,NY,10590,2,340,13153
36,NY,10590,3,330,20884
36,NY,10590,4,270,24603
36,NY,10590,5,760,112055
36,NY,10590,6,640,351468
36,NY,10591,1,3840,47651
36,NY,10591,2,2290,84803
36,NY,10591,3,1430,89951
36,NY,10591,4,970,84987
36,NY,10591,5,1850,260355
36,NY,10591,6,1290,793061
36,NY,10594,1,680,7096
36,NY,10594,2,380,14378
36,NY,10594,3,300,18502
36,NY,10594,4,280,24994
36,NY,10594,5,570,82524
36,NY,10594,6,310,152990
36,NY,10595,1,770,8271
36,NY,10595,2,480,18179
36,NY,10595,3,420,26250
36,NY,10595,4,300,26796
36,NY,10595,5,740,107644
36,NY,10595,6,440,185646
36,NY,10597,1,140,1135
36,NY,10597,2,50,1715
36,NY,10597,3,40,2369
36,NY,10597,4,30,2359
36,NY,10597,5,70,11446
36,NY,10597,6,180,156174
36,NY,10598,1,3940,40765
36,NY,10598,2,1990,74985
36,NY,10598,3,1670,104596
36,NY,10598,4,1370,121988
36,NY,10598,5,3740,536428
36,NY,10598,6,1700,731660
36,NY,10601,1,1880,23188
36,NY,10601,2,1250,46807
36,NY,10601,3,860,53675
36,NY,10601,4,590,51304
36,NY,10601,5,870,119819
36,NY,10601,6,600,480731
36,NY,10603,1,3080,37294
36,NY,10603,2,2080,77058
36,NY,10603,3,1520,95030
36,NY,10603,4,1050,91816
36,NY,10603,5,1730,238052
36,NY,10603,6,560,207272
36,NY,10604,1,1850,22081
36,NY,10604,2,1070,40067
36,NY,10604,3,730,45472
36,NY,10604,4,490,42434
36,NY,10604,5,830,115073
36,NY,10604,6,590,417329
36,NY,10605,1,2720,30869
36,NY,10605,2,1520,56798
36,NY,10605,3,1200,76197
36,NY,10605,4,880,77678
36,NY,10605,5,2030,291832
36,NY,10605,6,1710,858235
36,NY,10606,1,3260,40497
36,NY,10606,2,1850,67550
36,NY,10606,3,950,58650
36,NY,10606,4,560,49429
36,NY,10606,5,980,137845
36,NY,10606,6,550,256153
36,NY,10607,1,1220,14461
36,NY,10607,2,750,27726
36,NY,10607,3,500,31338
36,NY,10607,4,370,32758
36,NY,10607,5,730,103973
36,NY,10607,6,370,126100
36,NY,10701,1,13020,164648
36,NY,10701,2,6930,252559
36,NY,10701,3,3580,220618
36,NY,10701,4,1930,167015
36,NY,10701,5,2350,315707
36,NY,10701,6,410,133002
36,NY,10703,1,4010,50480
36,NY,10703,2,2500,91504
36,NY,10703,3,1500,92989
36,NY,10703,4,980,85285
36,NY,10703,5,1240,166471
36,NY,10703,6,160,44114
36,NY,10704,1,5130,63930
36,NY,10704,2,3830,144260
36,NY,10704,3,2820,175056
36,NY,10704,4,1950,169432
36,NY,10704,5,2380,317213
36,NY,10704,6,370,120794
36,NY,10705,1,8400,106380
36,NY,10705,2,4460,162251
36,NY,10705,3,2250,138145
36,NY,10705,4,1190,102751
36,NY,10705,5,1290,174790
36,NY,10705,6,310,108141
36,NY,10706,1,1080,10795
36,NY,10706,2,580,22084
36,NY,10706,3,470,30196
36,NY,10706,4,460,41477
36,NY,10706,5,970,142049
36,NY,10706,6,940,480705
36,NY,10707,1,1370,15093
36,NY,10707,2,780,29590
36,NY,10707,3,710,45203
36,NY,10707,4,520,46030
36,NY,10707,5,1050,151100
36,NY,10707,6,660,258771
36,NY,10708,1,2470,26973
36,NY,10708,2,1550,59461
36,NY,10708,3,1600,100447
36,NY,10708,4,1270,110940
36,NY,10708,5,2270,320070
36,NY,10708,6,2240,2523111
36,NY,10709,1,1220,12949
36,NY,10709,2,700,26474
36,NY,10709,3,570,35882
36,NY,10709,4,480,42696
36,NY,10709,5,1050,148852
36,NY,10709,6,710,330732
36,NY,10710,1,3840,46665
36,NY,10710,2,2800,104676
36,NY,10710,3,2290,143251
36,NY,10710,4,1690,147564
36,NY,10710,5,2690,369018
36,NY,10710,6,660,214599
36,NY,10801,1,7280,88904
36,NY,10801,2,3980,147837
36,NY,10801,3,2430,151105
36,NY,10801,4,1440,125609
36,NY,10801,5,2180,300801
36,NY,10801,6,770,350232
36,NY,10803,1,1570,15763
36,NY,10803,2,790,30134
36,NY,10803,3,580,36458
36,NY,10803,4,470,41662
36,NY,10803,5,1040,149152
36,NY,10803,6,1580,972129
36,NY,10804,1,1690,15981
36,NY,10804,2,730,28462
36,NY,10804,3,630,40186
36,NY,10804,4,550,48783
36,NY,10804,5,1500,224899
36,NY,10804,6,2100,1178462
36,NY,10805,1,2920,36818
36,NY,10805,2,2070,78016
36,NY,10805,3,1570,97659
36,NY,10805,4,1040,90456
36,NY,10805,5,1130,149069
36,NY,10805,6,300,142825
36,NY,10901,1,3530,38824
36,NY,10901,2,1910,72175
36,NY,10901,3,1450,91222
36,NY,10901,4,1120,98389
36,NY,10901,5,2380,338605
36,NY,10901,6,1210,555630
36,NY,10913,1,700,7235
36,NY,10913,2,340,13042
36,NY,10913,3,250,15953
36,NY,10913,4,260,22666
36,NY,10913,5,590,84766
